StartX,StartY,EndX,EndY,DiffX,DiffY,Distance,MaxVelocityX,MaxVelocityY,AvgVelocityX,AvgVelocityY,STDVelocityX,STDVelocityY,SampleTime,Accel_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,HPF_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,LPF_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Gravity_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Magnet_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Gyro_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM
431.72,402.56,901.85,363.39,470.13,39.171,471.75,3221.4,2964.4,139.16,47.188,610.43,1093.6,2610,-0.37574,-0.22757,-0.28723,-0.31523,-1.9513,0.053706,10.132,10.328,-0.29518,0.4192,0.24304,0.18132,0.25228,0.37423,0.32752,0.33596,0.063645,0.14005,0.10727,0.11287,0.94065,-0.26297,149.79,163.13,-0.83228,-0.75906,0.47191,1.3559,0.2693,0.17629,11.071,11.768,0.33044,0.3848,0.74669,0.68299,0.10919,0.14807,0.55755,0.46648,2.5457,0.57873,215.23,219.57,-1.2855,0.66095,9.7544,9.8649,-1.3561,0.60896,-14.481,-14.696,0.23,0.17023,0.51592,0.5179,0.052898,0.028977,0.26618,0.26822,2.4395,1.0465,3.3164,-0.33568,-1.13,0.82242,9.7013,9.8067,-1.7833,1.3378,-1.9904,-0.2464,0.26233,0.17372,0.05281,7.83E-07,0.068816,0.030179,0.0027888,6.12E-13,0.78549,-0.10145,0.51346,0.60185,-0.0019661,-0.020386,0.014049,0.12229,-0.2388,-0.35574,0.59259,0.99977,0.073833,0.08972,0.072892,0.066663,0.0054513,0.0080497,0.0053132,0.0044439,-0.64851,1.4204,9.5202,13.061,13.338,4.963,-36.215,38.917,0.48547,-0.86176,2.6054,-3.2419,0.5072,0.45222,0.48573,0.41748,0.25725,0.2045,0.23594,0.17429
351.72,460.96,698.32,393.83,346.59,67.134,353.03,2534.6,2132.5,115.7,4.2032,500.35,926.91,2745,1.1696,47.921,0.94917,-0.13195,-0.97633,-4.8436,9.0912,10.364,-0.33255,4.6235,0.63531,0.18642,0.15748,0.55356,0.3636,0.33077,0.024801,0.30643,0.13221,0.10941,7.4818,7.9018,108.13,13.792,-0.53772,-1.1326,0.1388,1.4524,0.5427,-2.8569,8.5883,3.464,0.21376,1.225,0.78784,1.2831,0.045695,1.5006,0.6207,1.6465,2.8424,9.0718,160.97,217.88,-0.54616,-3.9375,8.9802,9.8607,-1.4798,3.0029,-11.549,-14.568,0.1957,0.87906,0.50455,0.52485,0.0383,0.77274,0.25457,0.27546,3.8828,10.251,3.3892,-0.026512,-0.43242,-3.7393,8.9897,9.8067,-1.7372,3.229,1.8283,-0.11391,0.2137,1.0428,0.23573,7.14E-07,0.045668,1.0874,0.055568,5.10E-13,2.5594,8.5617,-0.31653,9.2113,0.039909,-0.019355,-0.014605,0.11279,-0.94024,-1.9677,0.049474,2.4578,0.08108,0.082013,0.042873,0.067648,0.006574,0.0067262,0.0018381,0.0045762,1.9487,12.002,1.7836,1.7551,9.751,22.375,-29.366,38.374,1.0346,-3.352,-0.82141,-1.1936,0.88989,3.3476,1.6759,0.44859,0.79191,11.207,2.8086,0.20123
679.38,435.24,1020.8,400.85,341.4,34.393,343.13,2813.9,1888.4,118.11,27.504,526.6,967,2600,4.0534,4.8818,5.1069,3.3737,-0.5974,-7.3656,7.1937,10.337,-1.4481,1.2957,1.3752,1.0318,0.18985,0.47918,0.61564,0.38761,0.036042,0.22962,0.37901,0.15025,-0.32721,9.3118,35.964,35.066,-0.51703,-0.6508,0.14783,1.1226,-0.36332,-2.711,3.4011,4.8344,0.23299,0.75567,0.91519,0.95543,0.054287,0.57103,0.83758,0.91285,-1.1146,39.205,43.27,213.86,-0.18377,-6.845,7.0755,9.8672,0.085467,4.8419,-3.8814,-14.455,0.19099,0.613,0.53621,0.53378,0.036477,0.37577,0.28753,0.28492,-1.3439,8.0124,4.2532,-0.42901,-0.073931,-6.7362,7.0835,9.8067,0.24828,2.5399,1.7387,-0.10384,0.21345,0.5882,0.47132,8.10E-07,0.04556,0.34598,0.22214,6.56E-13,4.6695,16.281,1.3548,14.46,0.054871,-0.035467,0.014605,0.13448,-1.2533,-3.4491,0.84599,3.5352,0.093768,0.11947,0.05006,0.10926,0.0087924,0.014272,0.002506,0.011939,9.3008,9.0849,4.5323,1.9367,5.0301,33.309,-18.42,38.53,2.7205,-2.6839,-1.4308,-1.3696,0.69247,2.0409,2.4695,0.41063,0.47951,4.1651,6.0984,0.16861
414.97,390.47,816.6,391.59,401.63,1.1209,401.63,2027.2,2508.5,128.6,20.024,561.71,1110.5,2450,0.61362,0.58509,4.6079,4.754,-3.345,-0.63542,9.7213,10.309,0.062068,-0.24354,-0.13943,-0.26409,0.28293,0.33611,0.58974,0.60752,0.08005,0.11297,0.34779,0.36908,4.5122,6.3178,6.6268,8.2237,-0.48927,-0.18646,0.51795,1.4546,-1.9985,2.6167,2.171,2.991,0.53048,1.6064,0.68275,1.3219,0.28141,2.5805,0.46615,1.7475,6.5523,6.9353,13.068,10.918,-2.9535,-0.48625,9.307,9.8806,2.2119,-2.8037,-3.4389,-2.4538,0.51193,1.295,0.3707,0.14311,0.26208,1.6769,0.13742,0.020481,6.2792,6.7569,10.534,0.0069363,-2.8559,-0.44345,9.201,9.8067,2.2574,-2.7968,-3.3009,-0.099617,0.61094,1.6157,0.42603,8.17E-07,0.37324,2.6104,0.1815,6.67E-13,5.3043,11.635,-0.10706,13.677,-0.004818,-0.03177,-0.0049942,0.12127,-1.496,-2.1475,-0.054923,3.2651,0.10096,0.094636,0.051688,0.090222,0.010194,0.0089559,0.0026716,0.00814,10.099,12.067,11.802,6.8128,20.399,5.4264,-31.646,38.543,-3.198,3.5474,3.3876,-2.7586,3.0126,5.0783,2.2466,1.0656,9.0759,25.789,5.0473,1.1356
393.32,385.87,744.74,363.33,351.43,22.535,352.15,2430.3,2323.9,113.65,47.652,465.47,1035.5,2333,-0.35138,0.79201,0.89494,0.58166,-3.0865,-0.62782,9.7945,10.297,0.043088,0.14163,0.052544,0.16177,0.24554,0.32427,0.34832,0.33872,0.060289,0.10515,0.12133,0.11473,0.43697,0.18306,1.0092,0.059958,-0.5433,0.022758,0.34818,0.77332,0.51257,0.29164,0.042391,0.35725,0.17092,0.31378,0.34487,0.25411,0.029215,0.098455,0.11894,0.064574,-0.60155,-0.6182,0.34137,0.65224,-2.6518,-0.64602,9.516,9.9022,0.1222,-0.15745,0.14425,0.14163,0.15021,0.15917,0.083173,0.068278,0.022562,0.025337,0.0069177,0.0046619,-0.68303,-0.3566,-1.3758,-0.015939,-2.5474,-0.65455,9.4448,9.8067,0.22562,0.083001,-0.11615,-0.30809,0.13776,0.16352,0.046311,7.55E-07,0.018978,0.026739,0.0021447,5.70E-13,6.8073,12.037,-0.30511,15.614,-0.02014,-0.050986,-0.0072559,0.14438,-2.124,-2.8701,-0.14975,3.7032,0.13284,0.11765,0.067869,0.13513,0.017645,0.013841,0.0046062,0.01826,-1.2431,8.324,-1.1346,0.34685,20.154,7.2363,-33.186,39.51,-0.14499,-2.5086,-0.14082,-0.44013,0.79189,0.67028,0.48619,0.26288,0.6271,0.44928,0.23638,0.069107
435.02,394.71,769.58,361.15,334.56,33.567,336.24,1783.7,2450.8,105.41,27.866,408.52,1008.8,2334,2.4929,-0.343,0.86164,1.1963,-2.0442,-0.78437,10.098,10.338,-1.0303,0.21839,0.53947,0.59437,0.16084,0.30618,0.30182,0.31131,0.025869,0.093748,0.091093,0.096914,16.593,0.065333,133.5,148.88,-0.52644,-0.046705,0.4908,0.85241,-1.8463,-0.040307,10.538,11.43,0.23853,0.35499,0.71674,0.69942,0.056898,0.12602,0.51371,0.48919,22.701,-0.14767,191.06,192.24,-1.6231,-0.74701,9.7051,9.8704,1.2189,-0.74382,-13.719,-13.781,0.14479,0.1702,0.56191,0.56746,0.020963,0.028967,0.31574,0.32201,7.1332,0.0020192,6.6514,-0.30936,-1.5283,-0.743,9.6553,9.8067,-2.6529,-0.96222,-2.6791,-0.24904,0.14469,0.18952,0.038446,8.08E-07,0.020935,0.035917,0.0014781,6.52E-13,8.5805,10.393,-0.26654,15.559,-0.01084,-0.019518,0.0046783,0.092939,-2.4111,-2.3092,0.30331,3.688,0.090712,0.071959,0.040137,0.082948,0.0082287,0.0051781,0.0016109,0.0068803,10.207,4.3248,1.1833,-0.60734,14.561,9.4277,-35.378,39.413,3.2199,-1.3413,0.99086,-0.40038,0.81961,0.36755,0.32905,0.20539,0.67176,0.1351,0.10828,0.042187
280.75,424.51,699.97,377.37,419.21,47.135,421.86,3442.5,2864,137.59,40.244,612.05,1161.9,2595,90.77,0.94701,14.883,0.45288,-7.9045,-0.19346,5.9696,9.9334,7.7886,-0.45806,2.6479,0.5062,0.46825,0.27151,0.54334,0.2601,0.21925,0.073718,0.29522,0.067654,8.7141,1.6839,24.552,10.185,-0.60488,0.39308,-0.31738,1.1568,-3.0085,-0.8137,1.5679,3.1294,1.238,0.31586,1.2241,1.5526,1.5326,0.09977,1.4985,2.4105,14.423,-0.53677,8.575,209.41,-7.4206,-0.50792,6.2235,9.7708,3.6199,-0.59555,1.217,-14.244,1.0571,0.17027,0.74137,0.52496,1.1174,0.028991,0.54963,0.27558,9.0072,-0.75178,5.3841,-0.50576,-7.2868,-0.59084,6.3399,9.8067,3.1129,-0.66805,2.5029,-0.21529,1.2913,0.18886,0.91217,7.92E-07,1.6674,0.035668,0.83205,6.28E-13,4.6957,7.1331,0.31889,6.1068,0.017194,-0.062806,-0.01907,0.12491,-1.5539,-1.9363,-0.54721,2.2631,0.098866,0.07517,0.052318,0.084498,0.0097745,0.0056506,0.0027371,0.0071399,12.051,0.99524,10.917,3.4271,32.5,10.783,-16.605,38.346,-3.4046,0.62578,-3.1451,-1.722,3.294,0.29399,3.4242,0.56776,10.85,0.086429,11.725,0.32235
390.25,385.16,759.85,401.68,369.6,16.518,369.97,2153,2318.1,126.58,53.307,559.34,1041.3,2507,-0.89004,0.063606,-0.78287,-0.77646,0.93244,-0.43272,10.329,10.387,0.13372,-0.037946,0.066566,0.056099,0.24908,0.28064,0.42209,0.41036,0.062039,0.078757,0.17816,0.1684,1.0163,0.036103,97.372,113.91,-0.099775,-0.11144,0.63226,0.76091,0.10777,0.013413,8.2247,9.2508,0.18612,0.26447,0.74941,0.71315,0.03464,0.069945,0.56162,0.50858,1.9236,-0.027153,196,197.44,1.0123,-0.34357,9.8234,9.8836,-0.90464,0.89706,-13.829,-13.905,0.16913,0.13657,0.56104,0.56387,0.028605,0.018651,0.31477,0.31795,-1.1128,0.016541,-1.1349,-0.11951,1.0305,-0.31927,9.745,9.8067,-0.4586,1.1155,0.51406,0.057719,0.15041,0.1372,0.018115,6.53E-07,0.022623,0.018825,0.00032816,4.26E-13,-0.36555,-0.78802,3.5575,-0.24097,-0.016316,-0.024,0.00039487,0.12201,-0.22708,0.36494,1.0155,0.48901,0.075464,0.093322,0.042281,0.046044,0.0056949,0.008709,0.0017877,0.00212,-0.93847,-0.25205,-0.51517,-0.4171,1.5462,9.0293,-40.472,41.507,0.36096,-0.81916,-0.34993,0.11734,0.74954,0.5891,0.29926,0.29189,0.56181,0.34704,0.089557,0.085198
447.3,395.54,818.19,381.2,370.9,14.335,371.17,2403.5,1961.4,144.96,7.6077,468.22,909.71,2610,-0.16146,-0.1775,0.6589,0.506,3.1727,-0.092744,9.9059,10.41,-0.36293,0.24127,0.77995,0.65443,0.24176,0.31687,0.26119,0.22949,0.05845,0.10041,0.068221,0.052665,5.8267,-0.5189,-0.021205,3.108,0.161,-0.01836,0.58504,0.81619,2.3547,0.16375,0.46278,1.4606,0.50616,0.31282,0.2841,0.36839,0.2562,0.097856,0.080712,0.13571,8.5354,0.29654,2.6882,0.50642,3.0439,-0.078056,9.4378,9.9243,-2.8567,-1.0423,1.5289,0.7311,0.32577,0.18774,0.093979,0.046116,0.10613,0.035245,0.0088321,0.0021267,9.5601,0.93947,6.9472,-0.3724,3.0189,-0.080298,9.3191,9.8067,-3.114,-1.2816,2.6188,-0.1195,0.39687,0.19684,0.097672,7.28E-07,0.1575,0.038746,0.0095397,5.30E-13,4.0953,6.8714,2.4461,15.014,0.000952,0.0094625,-0.00055599,0.10257,-1.5656,-1.5507,1.0634,3.2567,0.087266,0.061698,0.065007,0.072078,0.0076154,0.0038066,0.0042259,0.0051953,22.987,-1.184,-0.51912,2.1679,-9.1319,9.1376,-41.159,43.162,4.262,0.10897,-0.55607,-0.54198,1.3229,0.5281,0.34875,0.36536,1.7501,0.27889,0.12162,0.13349
598.91,415.66,1024.8,408.75,425.94,6.9021,425.99,3614.7,2368.1,142.46,33.446,656.17,1051.6,2593,26.307,4.8593,0.50261,0.51899,-2.4902,1.1215,9.8932,10.285,2.9844,-0.53299,-0.068937,-0.23626,0.60155,0.3092,0.35737,0.35919,0.36186,0.095605,0.12771,0.12901,8.4949,2.6378,112.36,17.469,-0.24125,-0.30354,0.59928,1.2654,-2.9131,1.633,8.8809,3.7667,1.3258,0.59179,0.75757,1.259,1.7577,0.35021,0.57391,1.5851,5.9662,7.2738,177.31,210.42,-2.2972,1.3643,9.4138,9.8483,2.246,-2.7525,-12.591,-14.302,1.0469,0.37732,0.52607,0.52837,1.0961,0.14237,0.27675,0.27917,6.2217,6.2083,-0.71802,-0.26943,-2.2348,1.417,9.3311,9.8067,2.4611,-2.6164,0.14133,-0.04269,1.3479,0.49693,0.1974,8.52E-07,1.8167,0.24694,0.038967,7.25E-13,0.35544,-0.41833,-0.26252,0.3966,-0.0043033,-0.052648,0.0083505,0.20199,-0.24584,0.44628,0.39754,0.53671,0.12278,0.1507,0.097655,0.096444,0.015075,0.022712,0.0095366,0.0093014,10.017,11.353,3.1559,15.688,17.368,-1.1146,-34.608,39.131,-3.0374,3.4037,-1.4844,2.5512,4.9286,2.0265,1.6468,0.56021,24.291,4.1069,2.712,0.31384
235.15,420.79,731.71,363.51,496.56,57.282,499.85,2656.2,2414.8,151.05,16.756,610.65,967.99,2829,0.25722,20.136,0.8159,0.035597,-1.4029,-4.1708,9.3367,10.347,0.4209,2.3817,0.72805,0.43664,0.2769,0.6223,0.55196,0.49604,0.076675,0.38726,0.30466,0.24606,18.497,8.3425,76.053,20.042,0.13966,-0.39228,0.53782,1.1654,-2.0763,-2.8728,6.391,3.8945,0.26195,1.2762,0.88072,1.2546,0.068618,1.6288,0.77567,1.5739,0.18227,8.2893,137.04,228.91,-1.5147,-3.857,8.9065,9.8683,0.18465,2.7645,-9.9605,-14.751,0.26168,0.90719,0.49298,0.49329,0.068474,0.823,0.24303,0.24333,-0.73569,9.8448,0.61522,-0.18294,-1.5476,-3.8097,8.8283,9.8067,-0.18721,3.0818,0.91222,-0.29386,0.2612,1.0869,0.27371,7.63E-07,0.068223,1.1813,0.074919,5.83E-13,-0.33681,0.021191,-0.030821,0.28752,0.050395,-0.031374,0.01364,0.25347,-0.5857,-0.001741,0.25841,0.69838,0.16863,0.18622,0.097379,0.10927,0.028437,0.034677,0.0094826,0.01194,-0.67934,15.178,-0.9048,7.4336,13.989,20.07,-30.223,39.042,-0.28707,-3.4012,-0.0041637,-2.6256,0.84308,3.0775,1.6509,0.65792,0.71079,9.471,2.7255,0.43286
373.67,428.64,804.09,426.51,430.42,2.1237,430.43,3134.4,2199,135.41,7.5977,566.24,901.35,3261,1.0854,9.4576,0.49888,0.48135,0.10399,5.8888,8.4962,10.347,-0.28203,-1.6307,0.24748,0.32686,0.18346,0.32244,0.33098,0.24463,0.033656,0.10397,0.10955,0.059845,1.8593,8.4313,2.9796,7.5058,-2.8072,-0.59721,2.3999,4.5943,1.4103,2.9805,-1.9656,2.0822,1.1714,2.3411,1.1812,1.0542,1.3721,5.4809,1.3952,1.1114,2.5677,9.1278,3.1813,10.473,2.3498,6.3666,6.5763,9.7362,-1.6148,-3.1066,2.0671,-2.6557,0.97173,1.9293,0.92604,0.11286,0.94426,3.7221,0.85754,0.012738,2.5251,8.9278,3.0437,-0.28676,2.9203,6.4849,6.1017,9.8067,-1.6001,-3.074,2.055,0.075856,1.1883,2.3689,1.1607,8.41E-07,1.4121,5.6117,1.3473,7.08E-13,2.9753,7.8652,0.61718,12.391,-0.0038788,-0.007787,0.00099008,0.10039,-0.73609,-1.0373,0.61834,2.645,0.087745,0.066926,0.052127,0.069836,0.0076992,0.0044791,0.0027173,0.0048771,14.882,15.307,9.7235,9.5734,-16.625,-26.007,-28.735,43.051,3.8987,3.9598,-2.8663,-3.2729,4.9439,7.6525,0.76422,2.8698,24.443,58.56,0.58403,8.2355
321.81,422.15,771.53,406.63,449.71,15.515,449.98,2972.3,2830.5,160.17,42.865,532.67,1134.9,2580,0.58929,0.14718,0.42077,0.3154,-0.38936,5.0428,9.025,10.359,-0.34125,-0.13783,-0.581,-0.63408,0.16751,0.42408,0.39059,0.27904,0.028061,0.17985,0.15256,0.077865,3.54,18.488,35.022,28.315,-0.82019,-0.65417,1.1734,1.7167,-1.8472,2.4464,3.7416,3.769,0.42625,0.74195,0.79514,0.94492,0.18169,0.55049,0.63225,0.89288,6.0299,6.0848,38.318,218.63,0.2668,5.5662,8.0863,9.858,2.5686,-0.88299,-4.3417,-14.698,0.30922,0.70353,0.65565,0.52784,0.095615,0.49495,0.42988,0.27862,5.7657,-0.92557,-0.37368,-0.47514,0.42645,5.708,7.898,9.8067,2.5444,0.33802,-0.76415,0.0088574,0.37121,0.73743,0.59122,8.44E-07,0.1378,0.54381,0.34954,7.12E-13,19.556,23.312,1.2806,26.73,-0.081908,-0.032661,-0.0011708,0.16006,-4.1611,-4.1987,0.4615,5.024,0.22439,0.12552,0.071945,0.23109,0.050351,0.015756,0.0051761,0.053403,1.0482,0.21791,0.11227,0.21385,-16.184,-23.945,-32.122,43.239,-0.72185,-0.75692,0.76603,-0.22923,0.5157,1.1997,0.97379,0.29408,0.26595,1.4393,0.94827,0.086485
694.84,406.28,1212.5,405.45,517.62,0.8259,517.62,4221.9,3168.8,156.12,23.792,630.79,1160.1,3151,0.2071,0.30599,3.8479,3.8252,1.5692,0.71339,10.255,10.416,-0.24678,-0.27963,0.50448,0.63198,0.25603,0.52368,0.51432,0.49153,0.065551,0.27424,0.26452,0.2416,-0.10603,0.92673,3.22,1.4475,0.22082,-0.76152,0.68092,1.2792,0.18667,-0.93928,0.51114,1.2953,0.42778,0.8609,0.52556,0.80895,0.183,0.74115,0.27622,0.6544,0.8979,4.9205,3.4261,4.3341,1.3925,1.3226,9.7104,9.9151,-1.1013,2.2605,-0.82881,0.61867,0.24672,0.50774,0.14356,0.096906,0.060872,0.2578,0.020611,0.0093908,0.54241,5.0286,13.074,-0.34047,1.3535,1.4723,9.5737,9.8067,-0.99057,2.2717,-3.5768,-0.038708,0.30551,0.63832,0.12481,8.34E-07,0.093334,0.40745,0.015578,6.95E-13,23.674,22.894,0.003519,29.86,-0.021514,-0.023036,0.015156,0.17609,-4.539,-4.0294,0.51087,5.1953,0.18933,0.17123,0.11708,0.22144,0.035844,0.029321,0.013708,0.049035,0.67081,9.8864,10.182,-0.21196,-17.583,-15.881,-37.178,44.098,0.59665,-2.6111,2.2962,0.39682,0.32028,0.87406,0.51838,0.22742,0.10258,0.76398,0.26871,0.051719
395.09,454.95,1026.3,408.81,631.24,46.132,632.92,4736,2282.8,180.8,9.7022,621.26,949.01,3249,-0.40004,0.41535,3.1082,2.5393,0.4038,2.1041,10.157,10.392,-0.22971,-0.17134,-0.48365,-0.35597,0.35273,0.28054,0.5027,0.46638,0.12442,0.078702,0.2527,0.21751,5.1552,4.9397,2.8929,1.4174,-0.20768,0.033306,0.60773,0.88897,-2.0788,1.9541,-0.45941,1.1668,0.37678,0.50718,0.50584,0.52635,0.14196,0.25724,0.25588,0.27704,0.30267,12.043,3.3515,2.4025,0.56994,2.0775,9.6711,9.9197,0.21899,-3.3821,-0.55908,-0.37051,0.35982,0.31403,0.10178,0.094199,0.12947,0.098616,0.01036,0.0088735,1.5559,11.055,4.796,-0.64731,0.60702,2.0667,9.55,9.8067,0.80297,-3.3759,2.2694,-0.016163,0.40493,0.40447,0.031242,7.62E-07,0.16397,0.1636,0.00097609,5.81E-13,0.35636,0.027488,-0.49107,1.6424,-0.0086719,-0.021902,0.0074325,0.17791,0.66579,0.36057,-0.10529,0.83122,0.098209,0.14472,0.081953,0.078795,0.0096451,0.020943,0.0067163,0.0062087,-0.06862,15.004,1.896,-0.80389,-12.621,-20.213,-35.483,42.782,-0.26518,3.7427,-0.88137,-0.23682,1.584,1.0117,0.36836,0.47339,2.509,1.0235,0.13569,0.2241
338.92,449.34,837.54,417.9,498.62,31.443,499.61,2843.2,2356,150.42,26.885,483.74,977.92,3122,-0.020244,-0.72416,1.9982,6.8011,-2.615,-6.0256,7.8727,10.289,-0.13829,-0.22422,0.62575,1.6188,0.14645,0.6324,0.71295,0.43052,0.021447,0.39992,0.5083,0.18534,7.7555,9.2427,3.3857,8.3823,-0.43478,-0.89368,0.027232,1.3022,-2.9427,-3.1705,-1.5311,3.0482,0.84754,1.7887,0.97389,2.0387,0.71833,3.1995,0.94845,4.1564,7.6109,9.0344,0.56145,8.4701,-2.2672,-5.3107,7.8509,9.8579,2.9245,2.9229,0.76893,-2.4181,0.6766,1.232,0.51536,0.18498,0.45779,1.5177,0.2656,0.034217,8.187,10.573,2.6614,0.035235,-2.1857,-5.1477,7.8476,9.8067,3.0127,3.2325,1.5424,-0.11761,0.82143,1.5034,0.6172,7.21E-07,0.67474,2.2601,0.38093,5.20E-13,11.123,11.916,1.9978,19.196,0.06037,-0.041745,0.016106,0.15485,-2.4551,-2.0733,-0.83872,3.8028,0.10362,0.10961,0.07616,0.10093,0.010737,0.012014,0.0058003,0.010187,11.795,12.095,-1.2722,9.4951,-1.5624,14.31,-36.665,39.739,-3.1252,-2.9431,0.33981,-2.9411,1.9021,4.7963,1.4674,0.98781,3.618,23.005,2.1533,0.97577
343.29,429.99,850.88,405.92,507.59,24.069,508.16,2659.7,2480.8,158.46,23.879,475.27,1031.9,2796,1.0172,1.1709,0.83464,1.1634,2.2337,0.93304,10.12,10.418,-0.55145,-0.5363,0.37046,0.65953,0.28552,0.3666,0.38616,0.35021,0.081523,0.1344,0.14912,0.12265,9.5861,7.6869,1.3647,9.7365,0.23911,0.41483,0.68109,1.1882,3.0235,2.8491,0.91404,3.154,0.86267,1.297,0.47383,1.3889,0.74419,1.6823,0.22452,1.9291,10.076,8.8603,13.866,3.9335,2.0424,0.60118,9.5756,9.9056,-3.1991,-3.0529,-3.3621,-1.2462,0.75007,1.1417,0.22219,0.10514,0.5626,1.3036,0.049368,0.011055,8.4664,7.0543,15.896,-0.12456,1.9641,0.46864,9.4317,9.8067,-3.018,-2.8254,-3.9345,-0.11312,0.96108,1.4645,0.26928,7.95E-07,0.92367,2.1447,0.072514,6.33E-13,-0.85625,-0.61958,-0.4045,-0.26241,0.005436,-0.012048,-0.010069,0.17677,0.11347,0.35294,-0.1031,0.55398,0.11632,0.13066,0.076452,0.073576,0.01353,0.017072,0.0058449,0.0054134,12.542,12.016,5.671,6.7227,-20.125,-13.914,-35.234,43.276,3.5532,3.5316,-2.237,-2.7415,3.0853,4.9145,0.78642,1.17,9.5189,24.152,0.61846,1.3688
528.06,386.22,987.21,390.23,459.15,4.0115,459.17,2185,2425.1,139.29,35.171,445.17,1000.1,3013,121.91,33.335,7.0027,4.2801,-5.1596,-1.419,8.6364,10.182,9.3865,3.6472,1.9596,1.0508,0.56853,0.31112,0.44811,0.39775,0.32322,0.096794,0.2008,0.15821,10.181,6.0429,72.646,12.026,-0.62141,-0.20318,0.21545,1.0615,-3.209,-2.003,6.0451,3.3992,1.4743,0.56458,0.91333,1.6343,2.1735,0.31875,0.83418,2.6708,11.611,9.8899,100.94,211.71,-4.6625,-1.2564,8.4641,9.8246,3.4624,3.2017,-7.67,-14.116,1.1795,0.42555,0.50726,0.50851,1.3912,0.1811,0.25732,0.25859,10.026,8.8503,4.3591,0.29009,-4.5195,-1.2021,8.4641,9.8067,3.2865,3.1037,2.3143,-0.07463,1.491,0.53213,0.39596,7.86E-07,2.223,0.28316,0.15679,6.17E-13,8.7766,24.835,-0.16466,24.867,-0.013025,-0.057167,-0.0085279,0.1298,-2.2859,-4.2476,0.12068,4.6144,0.09962,0.13775,0.058032,0.1375,0.0099241,0.018976,0.0033678,0.018907,17.54,17.265,1.1112,20.27,8.944,-4.9764,-36.738,38.478,-4.0819,-4.0629,1.1534,2.2831,4.8828,1.5596,0.55671,0.57033,23.842,2.4324,0.30993,0.32528
311.96,414.06,800.55,340.2,488.59,73.859,494.14,2892.1,2155.6,144.9,12.116,560.87,1055.6,2955,83.358,21.393,3.0587,1.1047,0.16776,0.084587,10.329,10.331,-8.1096,-2.9829,-0.50728,-0.08133,0.11055,0.086726,0.037984,0.036341,0.012221,0.0075213,0.0014428,0.0013206,6.4564,0.21709,10.652,6.1665,0.28349,0.56805,0.61508,1.0921,2.7697,1.0641,3.3321,2.6569,1.0913,0.48402,0.24066,1.0342,1.1909,0.23427,0.057916,1.0696,6.9789,0.26205,10.732,8.9335,-0.059029,-0.36985,9.8365,9.8955,-2.847,-1.1015,-3.4056,-3.1103,0.91385,0.39198,0.20279,0.04486,0.83512,0.15365,0.041122,0.0020124,9.2884,0.32,14.555,-0.48424,-0.040136,-0.46019,9.7309,9.8067,-3.1969,-1.1216,-3.898,-0.21185,1.0048,0.46084,0.21694,9.05E-07,1.0096,0.21238,0.047061,8.18E-13,0.98932,0.46682,-0.14211,0.57567,0.0084929,-0.0016342,-0.011916,0.016653,0.33793,-0.14424,0.17425,0.23741,0.0054932,0.005651,0.0043127,0.0044796,3.02E-05,3.19E-05,1.86E-05,2.01E-05,16.479,3.8882,9.7023,1.9151,-13.283,-3.0834,-33.991,36.801,4.101,-0.96459,-2.898,0.57325,3.5476,0.17641,0.71679,0.30814,12.586,0.03112,0.51379,0.094951
